2015-06-08 14:53:12	成功插入326条数据!
2015-06-08 14:53:12	成功插入335条数据!
2015-06-08 14:53:12	成功插入120条数据!
2015-06-08 14:53:12	成功插入344条数据!
2015-06-08 14:53:12	成功插入306条数据!
2015-06-08 15:39:47	成功插入142条数据!
2015-06-08 15:39:47	成功插入368条数据!
2015-06-08 15:39:47	成功插入368条数据!
2015-06-08 15:39:47	成功插入352条数据!
2015-06-08 15:39:47	成功插入350条数据!
2015-06-08 15:42:01	成功插入368条数据!
2015-06-08 15:42:01	成功插入352条数据!
2015-06-08 15:42:01	成功插入142条数据!
2015-06-08 15:42:01	成功插入350条数据!
2015-06-08 15:42:01	成功插入368条数据!
2015-06-08 15:47:50	SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'TABLE(APPLEID,APPNAME,APPICON,DISPLAYVERSION,APPCATEGORY,SOURCEID,INSERTTIME,APP' at line 1
2015-06-08 15:52:26	SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'TABLE(APPLEID,APPNAME,APPICON,DISPLAYVERSION,APPCATEGORY,SOURCEID,INSERTTIME,APP' at line 1
2015-06-08 15:53:00	SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'TABLE(APPLEID,APPNAME,APPICON,DISPLAYVERSION,APPCATEGORY,SOURCEID,INSERTTIME,APP' at line 1
2015-06-08 15:53:58	SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'TABLE(APPLEID,APPNAME,APPICON,DISPLAYVERSION,APPCATEGORY,SOURCEID,INSERTTIME,APP' at line 1
2015-06-08 15:58:18	成功插入106条数据!
2015-06-08 15:58:18	成功插入118条数据!
2015-06-08 15:58:18	成功插入122条数据!
2015-06-08 16:00:59	成功插入142条数据!
2015-06-08 16:00:59	成功插入350条数据!
2015-06-08 16:00:59	成功插入368条数据!
2015-06-08 16:00:59	成功插入368条数据!
2015-06-08 16:00:59	成功插入352条数据!
2015-06-08 16:03:04	成功插入368条数据!
2015-06-08 16:03:04	成功插入352条数据!
2015-06-08 16:03:04	成功插入350条数据!
2015-06-08 16:03:04	成功插入368条数据!
2015-06-08 16:03:04	成功插入142条数据!
2015-06-08 16:04:21	成功插入350条数据!
2015-06-08 16:04:21	成功插入352条数据!
2015-06-08 16:04:21	成功插入368条数据!
2015-06-08 16:04:21	成功插入368条数据!
2015-06-08 16:04:21	成功插入142条数据!
2015-06-08 16:14:36	成功插入142条数据!
2015-06-08 16:14:36	成功插入368条数据!
2015-06-08 16:14:36	成功插入350条数据!
2015-06-08 16:14:36	成功插入352条数据!
2015-06-08 16:14:36	成功插入368条数据!
2015-06-08 16:15:38	成功插入142条数据!
2015-06-08 16:15:38	成功插入352条数据!
2015-06-08 16:15:38	成功插入368条数据!
2015-06-08 16:15:38	成功插入368条数据!
2015-06-08 16:15:38	成功插入350条数据!
2015-06-08 16:16:37	成功插入142条数据!
2015-06-08 16:16:37	成功插入368条数据!
2015-06-08 16:16:37	成功插入352条数据!
2015-06-08 16:16:37	成功插入350条数据!
2015-06-08 16:16:37	成功插入368条数据!
2015-06-08 16:19:18	成功插入368条数据!
2015-06-08 16:19:18	成功插入350条数据!
2015-06-08 16:19:18	成功插入142条数据!
2015-06-08 16:19:18	成功插入368条数据!
2015-06-08 16:19:18	成功插入352条数据!
2015-06-08 16:21:20	成功插入142条数据!
2015-06-08 16:21:20	成功插入368条数据!
2015-06-08 16:21:20	成功插入368条数据!
2015-06-08 16:21:20	成功插入352条数据!
2015-06-08 16:21:20	成功插入350条数据!
2015-06-08 16:22:59	成功插入142条数据!
2015-06-08 16:22:59	成功插入350条数据!
2015-06-08 16:22:59	成功插入352条数据!
2015-06-08 16:22:59	成功插入368条数据!
2015-06-08 16:22:59	成功插入368条数据!
2015-06-08 16:24:03	成功插入142条数据!
2015-06-08 16:24:03	成功插入352条数据!
2015-06-08 16:24:03	成功插入368条数据!
2015-06-08 16:24:03	成功插入350条数据!
2015-06-08 16:24:03	成功插入368条数据!
2015-06-08 16:24:44	成功插入142条数据!
2015-06-08 16:24:44	成功插入352条数据!
2015-06-08 16:24:44	成功插入368条数据!
2015-06-08 16:24:44	成功插入350条数据!
2015-06-08 16:24:44	成功插入368条数据!
2015-06-08 16:27:20	成功插入142条数据!
2015-06-08 16:27:20	成功插入368条数据!
2015-06-08 16:27:20	成功插入368条数据!
2015-06-08 16:27:20	成功插入350条数据!
2015-06-08 16:27:20	成功插入352条数据!
2015-06-08 16:29:23	成功插入142条数据!
2015-06-08 16:29:23	成功插入350条数据!
2015-06-08 16:29:23	成功插入368条数据!
2015-06-08 16:29:23	成功插入352条数据!
2015-06-08 16:29:23	成功插入368条数据!
2015-06-08 16:30:23	成功插入142条数据!
2015-06-08 16:30:23	成功插入368条数据!
2015-06-08 16:30:23	成功插入350条数据!
2015-06-08 16:30:23	成功插入352条数据!
2015-06-08 16:30:23	成功插入368条数据!
2015-06-08 16:31:37	成功插入142条数据!
2015-06-08 16:31:37	成功插入368条数据!
2015-06-08 16:31:37	成功插入352条数据!
2015-06-08 16:31:37	成功插入350条数据!
2015-06-08 16:31:37	成功插入368条数据!
2015-06-08 16:32:56	成功插入142条数据!
2015-06-08 16:32:56	成功插入368条数据!
2015-06-08 16:32:56	成功插入352条数据!
2015-06-08 16:32:56	成功插入350条数据!
2015-06-08 16:32:56	成功插入368条数据!
2015-06-08 16:33:01	成功插入200条数据!
2015-06-08 16:33:01	成功插入200条数据!
2015-06-08 16:33:01	成功插入200条数据!
2015-06-08 16:33:55	成功插入92条数据!
2015-06-08 16:33:55	成功插入206条数据!
2015-06-08 16:33:55	成功插入197条数据!
2015-06-08 16:33:55	成功插入204条数据!
2015-06-08 16:33:55	成功插入211条数据!
2015-06-08 16:34:00	成功插入117条数据!
2015-06-08 16:34:00	成功插入121条数据!
2015-06-08 16:34:00	成功插入105条数据!
2015-06-08 16:41:48	成功插入92条数据!
2015-06-08 16:41:48	成功插入197条数据!
2015-06-08 16:41:49	成功插入205条数据!
2015-06-08 16:41:49	成功插入204条数据!
2015-06-08 16:41:49	成功插入212条数据!
2015-06-08 16:41:54	成功插入108条数据!
2015-06-08 16:41:54	成功插入106条数据!
2015-06-08 16:41:54	成功插入132条数据!
2015-06-08 16:59:29	成功插入142条数据!
2015-06-08 16:59:29	成功插入368条数据!
2015-06-08 16:59:29	成功插入352条数据!
2015-06-08 16:59:29	成功插入350条数据!
2015-06-08 16:59:29	成功插入368条数据!
2015-06-08 16:59:35	成功插入202条数据!
2015-06-08 16:59:35	成功插入202条数据!
2015-06-08 16:59:35	成功插入202条数据!
2015-06-08 18:34:25	成功插入热门软件排行榜104条数据!
2015-06-08 18:35:40	成功插入热门软件排行榜200条数据!
2015-06-08 18:35:45	成功插入精选软件排行榜200条数据!
2015-06-08 18:46:54	成功插入热门软件排行榜137条数据!
2015-06-08 18:47:04	成功插入精选软件排行榜200条数据!
2015-06-08 18:47:54	成功插入热门软件排行榜200条数据!
2015-06-08 18:48:46	成功插入热门软件排行榜200条数据!
2015-06-08 18:48:53	成功插入精选软件排行榜200条数据!
2015-06-08 18:54:33	成功插入�200条数据!
2015-06-08 18:54:39	成功插入�111条数据!
2015-06-08 18:56:03	成功插入热门软件排行榜200条数据!
2015-06-08 18:56:09	成功插入精选软件排行榜200条数据!
2015-06-08 19:01:14	成功插入92条数据!
2015-06-08 19:01:14	成功插入206条数据!
2015-06-08 19:01:14	成功插入197条数据!
2015-06-08 19:01:14	成功插入211条数据!
2015-06-08 19:01:15	成功插入204条数据!
2015-06-08 19:01:19	成功插入117条数据!
2015-06-08 19:01:19	成功插入105条数据!
2015-06-08 19:01:19	成功插入123条数据!
2015-06-08 19:01:25	成功插入126条数据!
2015-06-08 19:01:31	成功插入111条数据!
